"86","3","40","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"85","85","85","1","3128.516846","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"46","46","46","1","916.254883","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"81","71","18","5","564.730042","14.285714","50","19.761904","19.761904","19.761904","761","cluster5"
"42","45","47","4","858.487061","14.285714","50","19.761904","19.761904","19.761904","686","cluster4"
"30","30","30","1","389.711426","14.285714","38.888889","11.428572","11.428572","11.428572","471","cluster1"
"13","12","5","3","30","14.285714","38.888889","14.761904","14.761904","14.761904","657","cluster3"
"25","7","24","3","84","14.285714","38.888889","14.761904","14.761904","14.761904","658","cluster3"
"96","20","20","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","149","cluster0"
"92","53","69","5","1814.789185","14.285714","50","19.761904","19.761904","19.761904","766","cluster5"
"70","56","42","3","1176","14.285714","38.888889","14.761904","14.761904","14.761904","661","cluster3"
"71","71","71","1","2182.817139","14.285714","38.888889","11.428572","11.428572","11.428572","469","cluster1"
"63","42","76","4","1277.873291","14.285714","50","19.761904","19.761904","19.761904","737","cluster4"
"17","50","11","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
"85","51","68","3","1734","14.285714","38.888889","14.761904","14.761904","14.761904","661","cluster3"
"46","73","73","2","10658.422852","14.285714","50","16.428571","16.428571","16.428571","750","cluster2"
"35","35","97","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"4","4","4","1","6.928203","14.285714","38.888889","11.428572","11.428572","11.428572","466","cluster1"
"68","50","23","5","362.767151","14.285714","50","19.761904","19.761904","19.761904","765","cluster5"
"32","32","32","1","443.404999","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"95","95","95","1","3907.939697","14.285714","38.888889","11.428572","11.428572","11.428572","472","cluster1"
"45","36","27","3","486","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"42","29","27","5","388.484222","14.285714","50","19.761904","19.761904","19.761904","764","cluster5"
"34","61","61","2","6825.833496","14.285714","50","16.428571","16.428571","16.428571","758","cluster2"
"50","30","40","3","600","14.285714","38.888889","14.761904","14.761904","14.761904","660","cluster3"
"79","71","69","4","2229.439453","14.285714","50","19.761904","19.761904","19.761904","795","cluster4"
"93","57","6","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"65","52","39","3","1014","14.285714","38.888889","14.761904","14.761904","14.761904","659","cluster3"
"85","77","36","3","1386","14.285714","38.888889","14.761904","14.761904","14.761904","656","cluster3"
"30","30","30","1","389.711426","14.285714","38.888889","11.428572","11.428572","11.428572","474","cluster1"
"56","57","45","4","1165.811279","14.285714","50","19.761904","19.761904","19.761904","741","cluster4"
"18","33","8","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
"75","36","95","4","1243.311768","14.285714","50","19.761904","19.761904","19.761904","742","cluster4"
"91","91","91","1","3585.778076","14.285714","38.888889","11.428572","11.428572","11.428572","473","cluster1"
"86","43","49","5","700.913696","14.285714","50","19.761904","19.761904","19.761904","764","cluster5"
"80","79","13","4","513.493896","14.285714","50","19.761904","19.761904","19.761904","805","cluster4"
"28","28","38","2","2475.878662","14.285714","50","16.428571","16.428571","16.428571","759","cluster2"
"8","8","8","1","27.712812","14.285714","38.888889","11.428572","11.428572","11.428572","475","cluster1"
"76","97","34","4","1073.002319","14.285714","50","19.761904","19.761904","19.761904","748","cluster4"
"88","66","40","5","1242.010864","14.285714","50","19.761904","19.761904","19.761904","762","cluster5"
"35","57","73","4","931.208862","14.285714","50","19.761904","19.761904","19.761904","687","cluster4"
"21","0","2","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","141","cluster0"
"13","79","13","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","157","cluster0"
"80","62","62","2","14079.508789","14.285714","50","16.428571","16.428571","16.428571","760","cluster2"
"38","41","41","2","4507.238281","14.285714","50","16.428571","16.428571","16.428571","749","cluster2"
"65","16","63","3","504","14.285714","38.888889","14.761904","14.761904","14.761904","662","cluster3"
"82","61","85","4","2367.905518","14.285714","50","19.761904","19.761904","19.761904","735","cluster4"
"61","26","26","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","148","cluster0"
"75","14","82","4","425.499695","14.285714","50","19.761904","19.761904","19.761904","744","cluster4"
"33","11","33","4","160.156174","14.285714","50","19.761904","19.761904","19.761904","777","cluster4"
"53","21","35","5","184.005432","14.285714","50","19.761904","19.761904","19.761904","754","cluster5"
"42","54","45","4","885.437744","14.285714","50","19.761904","19.761904","19.761904","691","cluster4"
"20","16","12","3","96","14.285714","38.888889","14.761904","14.761904","14.761904","655","cluster3"
"97","45","82","5","1837.607178","14.285714","50","19.761904","19.761904","19.761904","770","cluster5"
"96","33","68","5","618.223267","14.285714","50","19.761904","19.761904","19.761904","757","cluster5"
"72","88","72","4","2507.614014","14.285714","50","19.761904","19.761904","19.761904","720","cluster4"
"98","18","95","5","799.656189","14.285714","50","19.761904","19.761904","19.761904","775","cluster5"
"54","54","75","2","9167.996094","14.285714","50","16.428571","16.428571","16.428571","758","cluster2"
"97","17","77","-1","0","14.285714","16.666667","11.428572","11.428572","11.428572","151","cluster0"
"71","88","46","4","1574.486572","14.285714","50","19.761904","19.761904","19.761904","742","cluster4"
"85","85","57","2","18880.808594","14.285714","50","16.428571","16.428571","16.428571","756","cluster2"
"64","9","62","5","241.433228","14.285714","50","19.761904","19.761904","19.761904","766","cluster5"
"92","95","52","4","2272.994385","14.285714","50","19.761904","19.761904","19.761904","743","cluster4"
